VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER      VALUE_BASER N_PNT CL_1 VALUE_1      CL_2 VALUE_2      CL_3 VALUE_3       CL_4 VALUE_4        CL_5 VALUE_5        CL_6 VALUE_6      CL_7 VALUE_7      CL_8 VALUE_8     CL_9 VALUE_9     CL_10 VALUE_10    CL_11 VALUE_11    CL_12 VALUE_12    CL_13 VALUE_13     CL_14 VALUE_14     CL_15 VALUE_15       CL_16 VALUE_16       CL_17 VALUE_17      CL_18 VALUE_18     CL_19 VALUE_19
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  MIN_SQUARE     9           >=5         >=5        NA         NA    ECLV      61807 0.033653     0.15637      19 0.05     0.077277  0.1    -0.18248  0.15    -0.47279    0.2    -0.7994     0.25    -1.16955     0.3   -1.59258   0.35   -2.0807     0.4   -2.65016  0.45   -3.32316    0.5   -4.13077   0.55   -5.11784    0.6   -6.35168   0.65   -7.93805     0.7  -10.05321    0.75   -13.01442      0.8   -17.45625     0.85   -24.85929     0.9   -39.66538   0.95   -84.08365
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  MAX_SQUARE     9           <5          <5         NA         NA    ECLV      45545 0.85085      0.022816     19 0.05    -1.47917   0.1    -0.68129  0.15    -0.41533    0.2    -0.28235    0.25    -0.20256     0.3   -0.14937   0.35   -0.11138    0.4   -0.082879 0.45   -0.060716   0.5   -0.042985  0.55   -0.028479   0.6   -0.016389  0.65   -0.0061602   0.7    0.0026077  0.75     0.010207     0.8     0.016856    0.85     0.022722    0.9    -0.53357   0.95    -2.222
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  MAX_SQUARE     9           >=5         >=5        NA         NA    ECLV      45545 0.14915      0.022816     19 0.05    -2.222     0.1    -0.53357  0.15     0.022722   0.2     0.016856   0.25     0.010207    0.3    0.0026077 0.35   -0.0061602  0.4   -0.016389 0.45   -0.028479   0.5   -0.042985  0.55   -0.060716   0.6   -0.082879  0.65   -0.11138     0.7   -0.14937    0.75    -0.20256      0.8    -0.28235     0.85    -0.41533     0.9    -0.68129   0.95    -1.47917
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  MAX_SQUARE     9           <5          <5         NA         NA    ECLV      61807 0.96635      0.15459      19 0.05  -114.90385   0.1   -54.23558  0.15   -34.01282    0.2   -23.90144    0.25   -17.83462     0.3  -13.79006   0.35  -10.9011     0.4   -8.73438  0.45   -7.04915    0.5   -5.70096   0.55   -4.5979     0.6   -3.67869   0.65   -2.90089     0.7   -2.2342     0.75    -1.65641      0.8    -1.15084     0.85    -0.70475     0.9    -0.30823   0.95     0.046559
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  MAX_SQUARE     9           >=5         >=5        NA         NA    ECLV      61807 0.033653     0.15459      19 0.05     0.046559  0.1    -0.30823  0.15    -0.70475    0.2    -1.15084    0.25    -1.65641     0.3   -2.2342    0.35   -2.90089    0.4   -3.67869  0.45   -4.5979     0.5   -5.70096   0.55   -7.04915    0.6   -8.73438   0.65  -10.9011      0.7  -13.79006    0.75   -17.83462      0.8   -23.90144     0.85   -34.01282     0.9   -54.23558   0.95  -114.90385
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  NEAREST        1           <5          <5         NA         NA    ECLV      45845 0.97306     -0.037585     19 0.05   -31.89879   0.1   -15.10526  0.15    -9.50742    0.2    -6.7085     0.25    -5.02915     0.3   -3.90958   0.35   -3.10989    0.4   -2.51012  0.45   -2.04363    0.5   -1.67045   0.55   -1.36511    0.6   -1.11066   0.65   -0.89536     0.7   -0.71082    0.75    -0.55088      0.8    -0.41093     0.85    -0.28745     0.9    -0.17769   0.95    -0.07948
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  NEAREST        1           >=5         >=5        NA         NA    ECLV      45845 0.026939    -0.037585     19 0.05    -0.07948   0.1    -0.17769  0.15    -0.28745    0.2    -0.41093    0.25    -0.55088     0.3   -0.71082   0.35   -0.89536    0.4   -1.11066  0.45   -1.36511    0.5   -1.67045   0.55   -2.04363    0.6   -2.51012   0.65   -3.10989     0.7   -3.90958    0.75    -5.02915      0.8    -6.7085      0.85    -9.50742     0.9   -15.10526   0.95   -31.89879
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  NEAREST        1           <5          <5         NA         NA    ECLV      62094 0.91593      0.037816     19 0.05    -2.82739   0.1    -1.31207  0.15    -0.80696    0.2    -0.55441    0.25    -0.40287     0.3   -0.30185   0.35   -0.22969    0.4   -0.17557  0.45   -0.13348    0.5   -0.099808  0.55   -0.072257   0.6   -0.049298  0.65   -0.02987     0.7   -0.013218   0.75     0.0012133    0.8     0.013841    0.85     0.024983    0.9     0.034887  0.95    -0.66756
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  NEAREST        1           >=5         >=5        NA         NA    ECLV      62094 0.084066     0.037816     19 0.05    -0.66756   0.1     0.034887 0.15     0.024983   0.2     0.013841   0.25     0.0012133   0.3   -0.013218  0.35   -0.02987    0.4   -0.049298 0.45   -0.072257   0.5   -0.099808  0.55   -0.13348    0.6   -0.17557   0.65   -0.22969     0.7   -0.30185    0.75    -0.40287      0.8    -0.55441     0.85    -0.80696     0.9    -1.31207   0.95    -2.82739
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  UW_MEAN_SQUARE 9           <5          <5         NA         NA    ECLV      45545 0.97288     -0.042933     19 0.05   -30.92065   0.1   -14.64534  0.15    -9.22024    0.2    -6.50769    0.25    -4.88016     0.3   -3.79514   0.35   -3.02013    0.4   -2.43887  0.45   -1.98677    0.5   -1.6251    0.55   -1.32919    0.6   -1.08259   0.65   -0.87393     0.7   -0.69508    0.75    -0.54008      0.8    -0.40445     0.85    -0.28478     0.9    -0.17841   0.95    -0.08323
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  UW_MEAN_SQUARE 9           >=5         >=5        NA         NA    ECLV      45545 0.027116    -0.042933     19 0.05    -0.08323   0.1    -0.17841  0.15    -0.28478    0.2    -0.40445    0.25    -0.54008     0.3   -0.69508   0.35   -0.87393    0.4   -1.08259  0.45   -1.32919    0.5   -1.6251    0.55   -1.98677    0.6   -2.43887   0.65   -3.02013     0.7   -3.79514    0.75    -4.88016      0.8    -6.50769     0.85    -9.22024     0.9   -14.64534   0.95   -30.92065
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  UW_MEAN_SQUARE 9           <5          <5         NA         NA    ECLV      61807 0.91556      0.036833     19 0.05    -2.82161   0.1    -1.30983  0.15    -0.8059     0.2    -0.55394    0.25    -0.40276     0.3   -0.30197   0.35   -0.22998    0.4   -0.17599  0.45   -0.134      0.5   -0.1004    0.55   -0.072915   0.6   -0.05001   0.65   -0.030628    0.7   -0.014015   0.75     0.00038322   0.8     0.012981    0.85     0.024097    0.9     0.033978  0.95    -0.6773
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  UW_MEAN_SQUARE 9           >=5         >=5        NA         NA    ECLV      61807 0.08444      0.036833     19 0.05    -0.6773    0.1     0.033978 0.15     0.024097   0.2     0.012981   0.25     0.00038322  0.3   -0.014015  0.35   -0.030628   0.4   -0.05001  0.45   -0.072915   0.5   -0.1004    0.55   -0.134      0.6   -0.17599   0.65   -0.22998     0.7   -0.30197    0.75    -0.40276      0.8    -0.55394     0.85    -0.8059      0.9    -1.30983   0.95    -2.82161
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  MIN_SQUARE     9           <5          <5         NA         NA    ECLV      45545 0.97288     -0.036245     19 0.05   -24.70769   0.1   -11.70364  0.15    -7.36896    0.2    -5.20162    0.25    -3.90121     0.3   -3.03428   0.35   -2.41504    0.4   -1.95061  0.45   -1.58938    0.5   -1.3004    0.55   -1.06397    0.6   -0.86694   0.65   -0.70022     0.7   -0.55732    0.75    -0.43347      0.8    -0.3251      0.85    -0.22948     0.9    -0.14449   0.95    -0.068442
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  MIN_SQUARE     9           >=5         >=5        NA         NA    ECLV      45545 0.027116    -0.036245     19 0.05    -0.068442  0.1    -0.14449  0.15    -0.22948    0.2    -0.3251     0.25    -0.43347     0.3   -0.55732   0.35   -0.70022    0.4   -0.86694  0.45   -1.06397    0.5   -1.3004    0.55   -1.58938    0.6   -1.95061   0.65   -2.41504     0.7   -3.03428    0.75    -3.90121      0.8    -5.20162     0.85    -7.36896     0.9   -11.70364   0.95   -24.70769
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  MIN_SQUARE     9           <5          <5         NA         NA    ECLV      61807 0.91556      0.029661     19 0.05    -2.02089   0.1    -0.93639  0.15    -0.57489    0.2    -0.39414    0.25    -0.28569     0.3   -0.21339   0.35   -0.16174    0.4   -0.12301  0.45   -0.092887   0.5   -0.068787  0.55   -0.049069   0.6   -0.032637  0.65   -0.018733    0.7   -0.0068158  0.75     0.0035128    0.8     0.01255     0.85     0.020525    0.9     0.027613  0.95    -0.69283
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  MIN_SQUARE     9           >=5         >=5        NA         NA    ECLV      61807 0.08444      0.029661     19 0.05    -0.69283   0.1     0.027613 0.15     0.020525   0.2     0.01255    0.25     0.0035128   0.3   -0.0068158 0.35   -0.018733   0.4   -0.032637 0.45   -0.049069   0.5   -0.068787  0.55   -0.092887   0.6   -0.12301   0.65   -0.16174     0.7   -0.21339    0.75    -0.28569      0.8    -0.39414     0.85    -0.57489     0.9    -0.93639   0.95    -2.02089
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  MAX_SQUARE     9           <5          <5         NA         NA    ECLV      45545 0.97288     -0.030191     19 0.05   -37.66721   0.1   -17.82915  0.15   -11.21646    0.2    -7.91012    0.25    -5.92632     0.3   -4.60378   0.35   -3.65911    0.4   -2.95061  0.45   -2.39955    0.5   -1.9587    0.55   -1.59801    0.6   -1.29744   0.65   -1.0431      0.7   -0.8251     0.75    -0.63617      0.8    -0.47085     0.85    -0.32498     0.9    -0.19532   0.95    -0.07931
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC165  MAX_SQUARE     9           >=5         >=5        NA         NA    ECLV      45545 0.027116    -0.030191     19 0.05    -0.07931   0.1    -0.19532  0.15    -0.32498    0.2    -0.47085    0.25    -0.63617     0.3   -0.8251    0.35   -1.0431     0.4   -1.29744  0.45   -1.59801    0.5   -1.9587    0.55   -2.39955    0.6   -2.95061   0.65   -3.65911     0.7   -4.60378    0.75    -5.92632      0.8    -7.91012     0.85   -11.21646     0.9   -17.82915   0.95   -37.66721
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  MAX_SQUARE     9           <5          <5         NA         NA    ECLV      61807 0.91556      0.045492     19 0.05    -3.78751   0.1    -1.7603   0.15    -1.08456    0.2    -0.74669    0.25    -0.54397     0.3   -0.40883   0.35   -0.31229    0.4   -0.23989  0.45   -0.18358    0.5   -0.13853   0.55   -0.10167    0.6   -0.070959  0.65   -0.044969    0.7   -0.022692   0.75    -0.0033851    0.8     0.013508    0.85     0.028414    0.9     0.041664  0.95    -0.65855
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 VGRD     m/s        Z10      VGRD    m/s       Z10     ANALYS DTC166  MAX_SQUARE     9           >=5         >=5        NA         NA    ECLV      61807 0.08444      0.045492     19 0.05    -0.65855   0.1     0.041664 0.15     0.028414   0.2     0.013508   0.25    -0.0033851   0.3   -0.022692  0.35   -0.044969   0.4   -0.070959 0.45   -0.10167    0.5   -0.13853   0.55   -0.18358    0.6   -0.23989   0.65   -0.31229     0.7   -0.40883    0.75    -0.54397      0.8    -0.74669     0.85    -1.08456     0.9    -1.7603    0.95    -3.78751
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NEAREST        1           <5          <5         NA         NA    ECLV      45845 0.63259      0.14822      19 0.05    -1.10823   0.1    -0.42609  0.15    -0.19871    0.2    -0.085015   0.25    -0.016801    0.3    0.028675  0.35    0.061158   0.4    0.08552  0.45    0.10447    0.5    0.11963   0.55    0.13203    0.6    0.14237   0.65    0.084352    0.7   -0.14027    0.75    -0.45474      0.8    -0.92645     0.85    -1.71263     0.9    -3.28499   0.95    -8.00207
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  NEAREST        1           >=5         >=5        NA         NA    ECLV      45845 0.36741      0.14822      19 0.05    -8.00207   0.1    -3.28499  0.15    -1.71263    0.2    -0.92645    0.25    -0.45474     0.3   -0.14027   0.35    0.084352   0.4    0.14237  0.45    0.13203    0.5    0.11963   0.55    0.10447    0.6    0.08552   0.65    0.061158    0.7    0.028675   0.75    -0.016801     0.8    -0.085015    0.85    -0.19871     0.9    -0.42609   0.95    -1.10823
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  NEAREST        1           <5          <5         NA         NA    ECLV      62094 0.76711      0.16969      19 0.05   -19.31796   0.1    -8.89475  0.15    -5.42035    0.2    -3.68315    0.25    -2.64083     0.3   -1.94595   0.35   -1.4496     0.4   -1.07735  0.45   -0.78781    0.5   -0.55619   0.55   -0.36667    0.6   -0.20875   0.65   -0.075114    0.7    0.039426   0.75     0.13869      0.8     0.059539    0.85    -0.20047     0.9    -0.72049   0.95    -2.28054
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  NEAREST        1           >=5         >=5        NA         NA    ECLV      62094 0.23289      0.16969      19 0.05    -2.28054   0.1    -0.72049  0.15    -0.20047    0.2     0.059539   0.25     0.13869     0.3    0.039426  0.35   -0.075114   0.4   -0.20875  0.45   -0.36667    0.5   -0.55619   0.55   -0.78781    0.6   -1.07735   0.65   -1.4496      0.7   -1.94595    0.75    -2.64083      0.8    -3.68315     0.85    -5.42035     0.9    -8.89475   0.95   -19.31796
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  UW_MEAN_SQUARE 9           <5          <5         NA         NA    ECLV      45545 0.63489      0.14365      19 0.05    -0.99537   0.1    -0.37717  0.15    -0.17111    0.2    -0.068074   0.25    -0.0062541   0.3    0.034959  0.35    0.064397   0.4    0.086475 0.45    0.10365    0.5    0.11739   0.55    0.12863    0.6    0.13799   0.65    0.087836    0.7   -0.13694    0.75    -0.45162      0.8    -0.92364     0.85    -1.71034     0.9    -3.28375   0.95    -8.00398
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  UW_MEAN_SQUARE 9           >=5         >=5        NA         NA    ECLV      45545 0.36511      0.14365      19 0.05    -8.00398   0.1    -3.28375  0.15    -1.71034    0.2    -0.92364    0.25    -0.45162     0.3   -0.13694   0.35    0.087836   0.4    0.13799  0.45    0.12863    0.5    0.11739   0.55    0.10365    0.6    0.086475  0.65    0.064397    0.7    0.034959   0.75    -0.0062541    0.8    -0.068074    0.85    -0.17111     0.9    -0.37717   0.95    -0.99537
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  UW_MEAN_SQUARE 9           <5          <5         NA         NA    ECLV      61807 0.76729      0.17214      19 0.05   -19.17583   0.1    -8.8275   0.15    -5.37806    0.2    -3.65334    0.25    -2.61851     0.3   -1.92862   0.35   -1.43584    0.4   -1.06626  0.45   -0.77881    0.5   -0.54884   0.55   -0.36069    0.6   -0.2039    0.65   -0.071227    0.7    0.042491   0.75     0.14105      0.8     0.062584    0.85    -0.19723     0.9    -0.71687   0.95    -2.27579
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  UW_MEAN_SQUARE 9           >=5         >=5        NA         NA    ECLV      61807 0.23271      0.17214      19 0.05    -2.27579   0.1    -0.71687  0.15    -0.19723    0.2     0.062584   0.25     0.14105     0.3    0.042491  0.35   -0.071227   0.4   -0.2039   0.45   -0.36069    0.5   -0.54884   0.55   -0.77881    0.6   -1.06626   0.65   -1.43584     0.7   -1.92862    0.75    -2.61851      0.8    -3.65334     0.85    -5.37806     0.9    -8.8275    0.95   -19.17583
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  MIN_SQUARE     9           <5          <5         NA         NA    ECLV      45545 0.63489      0.11686      19 0.05    -0.74184   0.1    -0.27578  0.15    -0.12043    0.2    -0.042757   0.25     0.0038487   0.3    0.034919  0.35    0.057112   0.4    0.073757 0.45    0.086703   0.5    0.097059  0.55    0.10553    0.6    0.11259   0.65    0.058628    0.7   -0.17588    0.75    -0.50418      0.8    -0.99665     0.85    -1.81741     0.9    -3.45895   0.95    -8.38356
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  MIN_SQUARE     9           >=5         >=5        NA         NA    ECLV      45545 0.36511      0.11686      19 0.05    -8.38356   0.1    -3.45895  0.15    -1.81741    0.2    -0.99665    0.25    -0.50418     0.3   -0.17588   0.35    0.058628   0.4    0.11259  0.45    0.10553    0.5    0.097059  0.55    0.086703   0.6    0.073757  0.65    0.057112    0.7    0.034919   0.75     0.0038487    0.8    -0.042757    0.85    -0.12043     0.9    -0.27578   0.95    -0.74184
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  MIN_SQUARE     9           <5          <5         NA         NA    ECLV      61807 0.76729      0.16927      19 0.05   -16.46708   0.1    -7.56907  0.15    -4.60307    0.2    -3.12007    0.25    -2.23027     0.3   -1.63707   0.35   -1.21336    0.4   -0.89557  0.45   -0.6484     0.5   -0.45067   0.55   -0.28889    0.6   -0.15407   0.65   -0.039994    0.7    0.057786   0.75     0.14253      0.8     0.049722    0.85    -0.23378     0.9    -0.8008    0.95    -2.50183
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  MIN_SQUARE     9           >=5         >=5        NA         NA    ECLV      61807 0.23271      0.16927      19 0.05    -2.50183   0.1    -0.8008   0.15    -0.23378    0.2     0.049722   0.25     0.14253     0.3    0.057786  0.35   -0.039994   0.4   -0.15407  0.45   -0.28889    0.5   -0.45067   0.55   -0.6484     0.6   -0.89557   0.65   -1.21336     0.7   -1.63707    0.75    -2.23027      0.8    -3.12007     0.85    -4.60307     0.9    -7.56907   0.95   -16.46708
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  MAX_SQUARE     9           <5          <5         NA         NA    ECLV      45545 0.63489      0.17001      19 0.05    -1.86427   0.1    -0.76018  0.15    -0.39215    0.2    -0.20813    0.25    -0.097721    0.3   -0.024114  0.35    0.028461   0.4    0.067893 0.45    0.098563   0.5    0.1231    0.55    0.14317    0.6    0.1599    0.65    0.11789     0.7   -0.092014   0.75    -0.38588      0.8    -0.82667     0.85    -1.56133     0.9    -3.03064   0.95    -7.43858
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC165  MAX_SQUARE     9           >=5         >=5        NA         NA    ECLV      45545 0.36511      0.17001      19 0.05    -7.43858   0.1    -3.03064  0.15    -1.56133    0.2    -0.82667    0.25    -0.38588     0.3   -0.092014  0.35    0.11789    0.4    0.1599   0.45    0.14317    0.5    0.1231    0.55    0.098563   0.6    0.067893  0.65    0.028461    0.7   -0.024114   0.75    -0.097721     0.8    -0.20813     0.85    -0.39215     0.9    -0.76018   0.95    -1.86427
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  MAX_SQUARE     9           <5          <5         NA         NA    ECLV      61807 0.76729      0.1682       19 0.05   -22.38017   0.1   -10.3201   0.15    -6.30008    0.2    -4.29006    0.25    -3.08406     0.3   -2.28005   0.35   -1.70576    0.4   -1.27505  0.45   -0.94004    0.5   -0.67204   0.55   -0.45277    0.6   -0.27004   0.65   -0.11542     0.7    0.017104   0.75     0.13196      0.8     0.068868    0.85    -0.1667      0.9    -0.63784   0.95    -2.05126
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 WIND     m/s        Z10      WIND    m/s       Z10     ANALYS DTC166  MAX_SQUARE     9           >=5         >=5        NA         NA    ECLV      61807 0.23271      0.1682       19 0.05    -2.05126   0.1    -0.63784  0.15    -0.1667     0.2     0.068868   0.25     0.13196     0.3    0.017104  0.35   -0.11542    0.4   -0.27004  0.45   -0.45277    0.5   -0.67204   0.55   -0.94004    0.6   -1.27505   0.65   -1.70576     0.7   -2.28005    0.75    -3.08406      0.8    -4.29006     0.85    -6.30008     0.9   -10.3201    0.95   -22.38017
