VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV  OBTYPE VX_MASK   INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     BASER_NCL BASER_NCU BASER_BCL  BASER_BCU  FMEAN     FMEAN_NCL  FMEAN_NCU FMEAN_BCL FMEAN_BCU ACC     ACC_NCL ACC_NCU ACC_BCL  ACC_BCU  FBIAS    FBIAS_BCL FBIAS_BCU PODY     PODY_NCL    PODY_NCU  PODY_BCL PODY_BCU PODN     PODN_NCL PODN_NCU PODN_BCL PODN_BCU POFD       POFD_NCL    POFD_NCU   POFD_BCL   POFD_BCU   FAR        FAR_NCL    FAR_NCU   FAR_BCL    FAR_BCU   CSI      CSI_NCL     CSI_NCU   CSI_BCL  CSI_BCU  GSS       GSS_BCL    GSS_BCU  HK       HK_NCL    HK_NCU   HK_BCL     HK_BCU   HSS       HSS_BCL    HSS_BCU  ODDS       ODDS_NCL   ODDS_NCU    ODDS_BCL   ODDS_BCU    LODDS    LODDS_NCL LODDS_NCU LODDS_BCL LODDS_BCU ORSS     ORSS_NCL ORSS_NCU ORSS_BCL ORSS_BCU EDS      EDS_NCL   EDS_NCU   EDS_BCL   EDS_BCU  SEDS      SEDS_NCL SEDS_NCU SEDS_BCL  SEDS_BCU EDI       EDI_NCL  EDI_NCU  EDI_BCL  EDI_BCU  SEDI      SEDI_NCL SEDI_NCU SEDI_BCL SEDI_BCU BAGSS     BAGSS_BCL BAGSS_BCU HSS_EC   HSS_EC_BCL HSS_EC_BCU EC_VALUE
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC SID_CO    NEAREST     1           >5          >5         NA         0.05  CTS          80 0.0125    0.00221   0.067463   0          0.0375    0         3.3105e-18 0.045818   0         0        0.9875  0.93254 0.99779  0.9625   1        0         0         0        0        3.3105e-18  0.045818  0        0        1        0.95418  1        1        1        0          3.3105e-18  0.045818   0          0         NA         NA         NA        NA         NA         0        3.3105e-18  0.045818  0        0        0         0          0        0       -0.3974    0.3974   0          0        0         0          0         NA         NA          NA         NA          NA       NA        NA        NA        NA        NA       NA       NA       NA       NA       NA       NA       NA        NA        NA        NA       NA        NA       NA       NA        NA       NA        NA       NA       NA       NA       NA        NA       NA       NA       NA       NA        NA         NA        0.975      0.925      1            0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC ALLLATLON NEAREST     1           >5          >5         NA         0.05  CTS        4474 0.011399  0.0086809 0.014956   0.0084884  0.014752  0.017881  0.014391   0.022198   0.014081  0.021915 0.9886  0.98504 0.99132  0.98569  0.99106  1.56863   1.29485   1.9549   0.78431  0.77202     0.79612   0.66667  0.90403  0.99096  0.98773  0.99334  0.98823  0.99323  0.0090436  0.0066603   0.012269   0.0067748  0.011772   0.5        0.48536    0.51464   0.39426    0.61306   0.43956  0.42507     0.45415   0.32926  0.53278  0.43389   0.3243     0.52717  0.77527  0.66395   0.88659  0.65805    0.89335  0.60519   0.48976    0.69039  398.45455  190.80835   832.07065  211.47421   945.89112  5.98759   5.25127   6.72392   5.3541    6.85202  0.99499  0.99132  0.99867  0.99059  0.99789  0.89699  0.83912   0.95487   0.8352    0.9557   0.80156   0.74659  0.85652  0.74109   0.84359  0.90181   0.83612  0.96751  0.84284  0.95739  0.92235   0.8658   0.97891  0.86785  0.96879  0.39308   0.28413    0.4909   0.9772     0.97138    0.98212      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC LATGE39   NEAREST     1           >5          >5         NA         0.05  CTS        2511 0.016328  0.012059  0.022075   0.011141   0.020719  0.02947   0.02354    0.036838   0.02269   0.035852 0.98367 0.97793 0.98794  0.97928  0.98845  1.80488   1.48922   2.3577   0.90244  0.89021     0.91344   0.80844  0.97502  0.98502  0.97947  0.98908  0.98056  0.98986  0.01498    0.010916    0.020526   0.010141   0.019441   0.5        0.48046    0.51954   0.38748    0.62328   0.47436  0.45488     0.49391   0.36107  0.59037  0.46609   0.35393    0.58208  0.88746  0.79329   0.98163  0.79224    0.95963  0.63583   0.52282    0.73584  608.25     206.25435  1793.7467   296.71315  2257.56638  6.41059   5.32911   7.49206   5.69205   7.72202  0.99672  0.99317  1.00026  0.99332  0.9992   0.95132  0.90476   0.99788   0.90295   0.98785  0.81131   0.76809  0.85453  0.76149   0.86198  0.9523    0.89632  1.00827  0.90385  0.98794  0.96457   0.9207   1.00843  0.92502  0.98908  0.4452    0.34566    0.5735   0.96734    0.95856    0.9769       0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        Z10      VGRD    NA        Z10      ADPSFC LATLT39   NEAREST     1           >5          >5         NA         0.05  CTS        1963 0.0050942 0.0027695 0.0093522  0.002038   0.0076538 0.0030565 0.0014016  0.0066527  0.000509  0.005604 0.99491 0.99065 0.99723  0.99184  0.99796  0.6       0.16667   1.25208  0.3      0.28013     0.32065   0        0.7      0.99846  0.9955   0.99948  0.99691  1        0.0015361  0.00052386  0.0044954  0          0.0030925  0.5        0.4779     0.5221    0          1         0.23077  0.21267     0.24992   0        0.5461   0.22896  -0.0009576  0.5447   0.29846  0.049918  0.54701 -0.001532   0.69949  0.3726   -0.0019172  0.70524  278.57143   47.7351   1625.68082    0        2302.18     5.62967   3.86567   7.39368   3.94209   7.74997  0.99285  0.98027  1.00542 -1        1        0.62861  0.3908    0.86642   0.38384   0.87344  0.7074    0.45808  0.95672  0.48224   0.88701  0.68657   0.46217  0.91097  0.4633   0.90895  0.70015   0.46957  0.93073  0.46977  0.92157  0.30355   0.086792   0.62175  0.98981    0.98367    0.99592      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        P850-700 UGRD    NA        P850-700 ADPUPA ALLLATLON NEAREST     1           >5          >5         NA         0.05  CTS         666 0.41592   0.37907   0.45373    0.37984    0.45653   0.3964    0.35994    0.43404    0.36186   0.43401  0.93544 0.91416 0.95172  0.91892  0.95049  0.95307   0.90613   0.99648  0.89892  0.87369     0.91957   0.86012  0.92804  0.96144  0.94397  0.97361  0.93993  0.97795  0.03856    0.026387    0.056026   0.022052   0.060072   0.056818   0.041646   0.077074  0.033396   0.08306   0.85274  0.8238      0.87763   0.81499  0.88754  0.76399   0.71154    0.81441  0.86036  0.8137    0.90701  0.82583    0.89446  0.86621   0.83146    0.89771  221.72857  116.06598   423.58286  137.13794   447.08017  5.40145   4.75416   6.04875   4.92097   6.10274  0.99102  0.98523  0.99681  0.98552  0.99554  0.78337  0.71179   0.85495   0.71221   0.84312  0.83223   0.75868  0.90577  0.79248   0.87018  0.93661   0.90724  0.96598  0.91453  0.95631  0.94875   0.92409  0.97341  0.93115  0.96465  0.80056   0.74166    0.86797  0.87087    0.83784    0.90098      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        P850-700 UGRD    NA        P850-700 ADPUPA LATGE39   NEAREST     1           >5          >5         NA         0.05  CTS         350 0.50571   0.45356   0.55775    0.44571    0.56293   0.48857   0.43661    0.54078    0.44      0.5515   0.95429 0.92704 0.97167  0.93421  0.97429  0.9661    0.92218   1.01083  0.93785  0.9075      0.9587    0.89708  0.97059  0.9711   0.94779  0.98417  0.94969  0.9945   0.028902   0.015827    0.052206   0.005495   0.050308   0.02924    0.016067   0.052634  0.006368   0.054895  0.91209  0.87777     0.93746   0.8715   0.94828  0.8325    0.76723    0.90146  0.90895  0.85717   0.96073  0.86765    0.94816  0.9086    0.86828    0.94817  507.05455  172.42315  1491.12412  238.625    2359.9      6.22862   5.14995   7.30729   5.47489   7.76632  0.99606  0.99183  1.0003   0.99165  0.99937  0.82797  0.73504   0.9209    0.72919   0.92167  0.8742    0.77892  0.96949  0.82121   0.92448  0.96443   0.93814  0.99072  0.94071  0.98276  0.97086   0.94877  0.99294  0.95262  0.9859   0.87024   0.79925    0.95184  0.90857    0.86843    0.94857      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 UGRD     m/s        P850-700 UGRD    NA        P850-700 ADPUPA LATLT39   NEAREST     1           >5          >5         NA         0.05  CTS         316 0.31646   0.26764   0.36968    0.27207    0.37342   0.2943    0.24677    0.34678    0.25309   0.34177  0.91456 0.87854 0.94062  0.88608  0.94304  0.93      0.83165   1.03246  0.83     0.78468     0.86739   0.76085  0.90628  0.9537   0.92459  0.97192  0.92386  0.98096  0.046296   0.028081    0.07541    0.019044   0.076139   0.10753    0.077965   0.14652   0.045455   0.17146   0.75455  0.70423     0.79875   0.67325  0.8364   0.66489   0.57132    0.76741  0.7837   0.695     0.8724   0.70249    0.86091  0.79872   0.72719    0.8684   100.57647   44.22576   228.72703   51.47132   264.6213   4.61092   3.78931   5.43253   3.94102   5.57828  0.98031  0.96429  0.99633  0.96188  0.99247  0.72125  0.60705   0.83545   0.60086   0.84705  0.77553   0.65773  0.89334  0.70866   0.84904  0.88565   0.81914  0.95217  0.82818  0.9383   0.90795   0.85103  0.96487  0.86     0.95121  0.70182   0.59086    0.82605  0.82911    0.77215    0.88608      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        P850-700 VGRD    NA        P850-700 ADPUPA ALLLATLON NEAREST     1           >5          >5         NA         0.05  CTS         666 0.21772   0.18804   0.25063    0.18161    0.25083   0.20571   0.17674    0.23805    0.17117   0.23285  0.91291 0.88906 0.93203  0.89332  0.93243  0.94483   0.84697   1.06325  0.77241  0.73906     0.80264   0.69879  0.83336  0.95202  0.93303  0.96582  0.93424  0.96802  0.047985   0.034185    0.066969   0.031978   0.065756   0.18248    0.155      0.21361   0.12401    0.26063   0.65882  0.622       0.69383   0.58058  0.72466  0.58622   0.50965    0.66364  0.72443  0.64777   0.80109  0.65387    0.78828  0.73914   0.67519    0.79782   67.33576   38.51407   117.72593   42.22608   119.15741  4.20969   3.65102   4.76836   3.74303   4.78044  0.97073  0.95462  0.98684  0.95373  0.98336  0.7103   0.62554   0.79506   0.61295   0.78786  0.74214   0.6558   0.82847  0.68544   0.79603  0.84326   0.77958  0.90695  0.78872  0.88968  0.87256   0.81656  0.92856  0.82106  0.91101  0.60564   0.52151    0.6924   0.82583    0.78664    0.86486      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        P850-700 VGRD    NA        P850-700 ADPUPA LATGE39   NEAREST     1           >5          >5         NA         0.05  CTS         350 0.27143   0.22751   0.32031    0.22857    0.31714   0.23429   0.19294    0.2814     0.19136   0.28007  0.91143 0.87702 0.9369   0.88     0.94     0.86316   0.74215   0.97753  0.76842  0.72146     0.80956   0.66667  0.85065  0.96471  0.93978  0.97954  0.94158  0.9845   0.035294   0.020462    0.060216   0.015498   0.058419   0.10976    0.081149   0.14684   0.047552   0.18538   0.70192  0.65202     0.74744   0.61357  0.78025  0.62076   0.5169     0.72064  0.73313  0.63473   0.83152  0.63477    0.81181  0.76601   0.68152    0.83764   90.69697   40.01222   205.58572   45.668     260.97899  4.50752   3.68918   5.32586   3.8214    5.56441  0.97819  0.96053  0.99584  0.95714  0.99237  0.6639   0.54671   0.78108   0.52204   0.78617  0.75778   0.63398  0.88157  0.68369   0.83169  0.85396   0.7824   0.92552  0.78349  0.90655  0.88275   0.82028  0.94522  0.8195   0.92762  0.69436   0.5804     0.83177  0.82286    0.76       0.88         0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 000000   20120409_113000 20120409_123000 VGRD     m/s        P850-700 VGRD    NA        P850-700 ADPUPA LATLT39   NEAREST     1           >5          >5         NA         0.05  CTS         316 0.15823   0.12213   0.20254    0.12017    0.1962    0.17405   0.13623    0.2197     0.13608   0.21843  0.91456 0.87854 0.94062  0.886    0.94312  1.1       0.90229   1.34255  0.78     0.73111     0.82216   0.66646  0.89478  0.93985  0.90798  0.96115  0.90942  0.9661   0.06015    0.038846    0.092021   0.0339     0.090577   0.29091    0.24358    0.34326   0.16384    0.39713   0.59091  0.53592     0.64371   0.4868   0.70848  0.52877   0.42242    0.65265  0.71985  0.59696   0.84274  0.60121    0.84352  0.69176   0.59394    0.78982   55.39773   23.95029   128.13656   28.05062   177.48292  4.01454   3.17598   4.8531    3.33401   5.17859  0.96454  0.93533  0.99375  0.93115  0.98879  0.76249  0.63848   0.88649   0.63698   0.8887   0.71693   0.59613  0.83773  0.62677   0.80794  0.83757   0.72145  0.9537   0.74199  0.92851  0.86604   0.76317  0.96891  0.7809   0.93897  0.50916   0.39554    0.65629  0.82911    0.77199    0.88623      0.5
