VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD  INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     BASER_NCL   BASER_NCU BASER_BCL BASER_BCU FMEAN      FMEAN_NCL  FMEAN_NCU FMEAN_BCL FMEAN_BCU ACC     ACC_NCL ACC_NCU ACC_BCL ACC_BCU FBIAS    FBIAS_BCL FBIAS_BCU PODY     PODY_NCL    PODY_NCU   PODY_BCL PODY_BCU PODN    PODN_NCL PODN_NCU PODN_BCL PODN_BCU POFD       POFD_NCL   POFD_NCU  POFD_BCL POFD_BCU FAR     FAR_NCL  FAR_NCU FAR_BCL FAR_BCU CSI      CSI_NCL     CSI_NCU   CSI_BCL CSI_BCU GSS        GSS_BCL GSS_BCU HK         HK_NCL    HK_NCU    HK_BCL HK_BCU HSS        HSS_BCL HSS_BCU ODDS      ODDS_NCL ODDS_NCU  ODDS_BCL ODDS_BCU LODDS    LODDS_NCL LODDS_NCU LODDS_BCL LODDS_BCU ORSS     ORSS_NCL ORSS_NCU  ORSS_BCL ORSS_BCU EDS       EDS_NCL  EDS_NCU  EDS_BCL EDS_BCU SEDS     SEDS_NCL SEDS_NCU  SEDS_BCL SEDS_BCU EDI      EDI_NCL  EDI_NCU   EDI_BCL EDI_BCU SEDI     SEDI_NCL SEDI_NCU  SEDI_BCL SEDI_BCU BAGSS     BAGSS_BCL BAGSS_BCU
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC165  NBRHD_SQUARE 25          >0.0        >0.0       >=0.5      0.1   NBRCTS     2071 0.45968    0.44173    0.47774          NA        NA 0.69725    0.68039    0.71359          NA        NA 0.71994 0.70343 0.73588      NA      NA  1.51681        NA        NA  0.95378  0.94558     0.9608          NA       NA 0.521    0.50293  0.53902       NA       NA 0.479      0.46098    0.49707         NA       NA 0.37119 0.35391  0.38881      NA      NA 0.61022   0.59245    0.62769        NA      NA  0.2963         NA      NA  0.47478    0.45948   0.49008      NA     NA  0.45715        NA      NA  22.4459  17.09505  29.47159       NA       NA  3.11111   2.83879  3.38343         NA        NA  0.9147   0.89246  0.93694        NA       NA  0.88522   0.85839  0.91205      NA      NA  0.37996  0.36032  0.3996         NA       NA  0.87919  0.81369  0.94469       NA      NA  0.68986  0.56873  0.811          NA       NA  0.36347         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC165  NBRHD_SQUARE 25          >0.0        >0.0       >=0.5      0.05  NBRCTS     2071 0.45968    0.43831    0.4812           NA        NA 0.69725    0.67711    0.71666          NA        NA 0.71994 0.70021 0.73886      NA      NA  1.51681        NA        NA  0.95378  0.94387     0.96201         NA       NA 0.521    0.49947  0.54246       NA       NA 0.479      0.45754    0.50053         NA       NA 0.37119 0.35064  0.39222      NA      NA 0.61022   0.58902    0.631          NA      NA  0.2963         NA      NA  0.47478    0.45651   0.49305      NA     NA  0.45715        NA      NA  22.4459  16.22608  31.04991       NA       NA  3.11111   2.78662  3.4356          NA        NA  0.9147   0.8882   0.9412         NA       NA  0.88522   0.85325  0.91719      NA      NA  0.37996  0.35656  0.40336        NA       NA  0.87919  0.80114  0.95723       NA      NA  0.68986  0.54552  0.8342         NA       NA  0.36347         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC166  NBRHD_SQUARE 25          >0.0        >0.0       >=0.5      0.1   NBRCTS     3178 0.51227    0.49768    0.52684          NA        NA 0.56325    0.54873    0.57766          NA        NA 0.84896 0.83822 0.85911      NA      NA  1.09951        NA        NA  0.90233  0.89333     0.91066         NA       NA 0.7929   0.78083  0.80448       NA       NA 0.2071     0.19552    0.21917         NA       NA 0.17933 0.16841  0.19079      NA      NA 0.75372   0.74094    0.76607        NA      NA  0.5349         NA      NA  0.69524    0.6779    0.71258      NA     NA  0.69698        NA      NA  35.37297 29.79165  41.99992       NA       NA  3.56595   3.39423  3.73767         NA        NA  0.94501  0.93583  0.9542         NA       NA  0.73364   0.70351  0.76377      NA      NA  0.61071  0.58271  0.6387         NA       NA  0.87746  0.8534   0.90152       NA      NA  0.8419   0.81274  0.87106        NA       NA  0.51307         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC166  NBRHD_SQUARE 25          >0.0        >0.0       >=0.5      0.05  NBRCTS     3178 0.51227    0.49489    0.52962          NA        NA 0.56325    0.54594    0.5804           NA        NA 0.84896 0.83609 0.86099      NA      NA  1.09951        NA        NA  0.90233  0.89152     0.91217         NA       NA 0.7929   0.77847  0.80663       NA       NA 0.2071     0.19337    0.22153         NA       NA 0.17933 0.16638  0.19305      NA      NA 0.75372   0.73844    0.76839        NA      NA  0.5349         NA      NA  0.69524    0.67457   0.71591      NA     NA  0.69698        NA      NA  35.37297 28.82754  43.40456       NA       NA  3.56595   3.36133  3.77056         NA        NA  0.94501  0.93407  0.95596        NA       NA  0.73364   0.69774  0.76955      NA      NA  0.61071  0.57735  0.64407        NA       NA  0.87746  0.84879  0.90613       NA      NA  0.8419   0.80716  0.87664        NA       NA  0.51307         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP CONUS   NBRHD_SQUARE 25          >0.0        >0.0       >=0.5      0.1   NBRCTS     5017 0.49512    0.48351    0.50673          NA        NA 0.62009    0.60876    0.6313           NA        NA 0.80207 0.79266 0.81116      NA      NA  1.25242        NA        NA  0.92633  0.92003     0.93217         NA       NA 0.68022  0.6693   0.69095       NA       NA 0.31978    0.30905    0.3307          NA       NA 0.26037 0.25031  0.27068      NA      NA 0.69854   0.68778    0.70909        NA      NA  0.43377        NA      NA  0.60655    0.59441   0.61869      NA     NA  0.60507        NA      NA  26.74643 23.1486   30.90344       NA       NA  3.2864    3.14193  3.43087         NA        NA  0.92792  0.91788  0.93796        NA       NA  0.80365   0.78211  0.82519      NA      NA  0.5149   0.49682  0.53299        NA       NA  0.8742   0.84776  0.90064       NA      NA  0.78059  0.74119  0.82           NA       NA  0.431           NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP CONUS   NBRHD_SQUARE 25          >0.0        >0.0       >=0.5      0.05  NBRCTS     5017 0.49512    0.48129    0.50895          NA        NA 0.62009    0.60657    0.63343          NA        NA 0.80207 0.79082 0.81287      NA      NA  1.25242        NA        NA  0.92633  0.91877     0.93324         NA       NA 0.68022  0.66718  0.69298       NA       NA 0.31978    0.30702    0.33282         NA       NA 0.26037 0.24841  0.27269      NA      NA 0.69854   0.6857     0.71108        NA      NA  0.43377        NA      NA  0.60655    0.59207   0.62103      NA     NA  0.60507        NA      NA  26.74643 22.51672  31.77067       NA       NA  3.2864    3.11426  3.45854         NA        NA  0.92792  0.91596  0.93988        NA       NA  0.80365   0.77799  0.82931      NA      NA  0.5149   0.49335  0.53646        NA       NA  0.8742   0.8427   0.9057        NA      NA  0.78059  0.73364  0.82754        NA       NA  0.431           NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP LMV     NBRHD_SQUARE 25          >0.0        >0.0       >=0.5      0.1   NBRCTS      524 0.80725    0.77736    0.83399          NA        NA 0.89122    0.86681    0.91162          NA        NA 0.90458 0.88134 0.92366      NA      NA  1.10402        NA        NA  0.99291  0.98385     0.9969          NA       NA 0.53465  0.49873  0.57023       NA       NA 0.46535    0.42977    0.50127         NA       NA 0.10064 0.081034 0.12435      NA      NA 0.89362   0.8694     0.91379        NA      NA  0.46244        NA      NA  0.52756    0.50747   0.54765      NA     NA  0.63243        NA      NA 160.85106 58.70541 440.72707       NA       NA  5.08048   4.07253  6.08843         NA        NA  0.98764  0.97526  1.00002        NA       NA  0.93566   0.87652  0.9948       NA      NA  0.48837  0.4429   0.53384        NA       NA  0.98156  0.94162  1.02151       NA      NA  0.80046  0.5054   1.09551        NA       NA  0.51136         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP LMV     NBRHD_SQUARE 25          >0.0        >0.0       >=0.5      0.05  NBRCTS      524 0.80725    0.77129    0.83874          NA        NA 0.89122    0.86166    0.91509          NA        NA 0.90458 0.8764  0.92687      NA      NA  1.10402        NA        NA  0.99291  0.98131     0.99733         NA       NA 0.53465  0.49185  0.57695       NA       NA 0.46535    0.42305    0.50815         NA       NA 0.10064 0.077719 0.12938      NA      NA 0.89362   0.86429    0.91721        NA      NA  0.46244        NA      NA  0.52756    0.50173   0.55339      NA     NA  0.63243        NA      NA 160.85106 48.39691 534.60155       NA       NA  5.08048   3.87944  6.28152         NA        NA  0.98764  0.97289  1.00239        NA       NA  0.93566   0.86519  1.00612      NA      NA  0.48837  0.43418  0.54255        NA       NA  0.98156  0.93397  1.02916       NA      NA  0.80046  0.44888  1.15203        NA       NA  0.51136         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC165  NBRHD_SQUARE 25          >5.0        >5.0       >=0.5      0.1   NBRCTS     2071 0.02366    0.018757   0.029806         NA        NA 0.011106   0.0079049  0.015582         NA        NA 0.97489 0.96859 0.97996      NA      NA  0.46939        NA        NA  0.20408  0.1899      0.21903         NA       NA 0.99357  0.98997  0.99588       NA       NA 0.0064293  0.0041154  0.010031        NA       NA 0.56522 0.54723  0.58304      NA      NA 0.16129   0.14844    0.17502        NA      NA  0.15386        NA      NA  0.19765    0.10301   0.29229      NA     NA  0.26669        NA      NA  39.62525 18.88289  83.15254       NA       NA  3.67947   2.93826  4.42068         NA        NA  0.95077  0.91518  0.98636        NA       NA  0.40402   0.28186  0.52619      NA      NA  0.54584  0.41133  0.68034        NA       NA  0.52104  0.40609  0.63599       NA      NA  0.53552  0.41555  0.65549        NA       NA  0.24042         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC165  NBRHD_SQUARE 25          >5.0        >5.0       >=0.5      0.05  NBRCTS     2071 0.02366    0.017943   0.031141         NA        NA 0.011106   0.0074117  0.01661          NA        NA 0.97489 0.96722 0.9808       NA      NA  0.46939        NA        NA  0.20408  0.18728     0.22198         NA       NA 0.99357  0.9891   0.99622       NA       NA 0.0064293  0.0037847  0.010901        NA       NA 0.56522 0.54377  0.58643      NA      NA 0.16129   0.14608    0.17776        NA      NA  0.15386        NA      NA  0.19765    0.085494  0.30981      NA     NA  0.26669        NA      NA  39.62525 16.38326  95.83932       NA       NA  3.67947   2.79626  4.56267         NA        NA  0.95077  0.90836  0.99318        NA       NA  0.40402   0.25845  0.54959      NA      NA  0.54584  0.38556  0.70611        NA       NA  0.52104  0.38406  0.65801       NA      NA  0.53552  0.39257  0.67847        NA       NA  0.24042         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC166  NBRHD_SQUARE 25          >5.0        >5.0       >=0.5      0.1   NBRCTS     3178 0.096602   0.088322   0.10557          NA        NA 0.13751    0.12777    0.14786          NA        NA 0.85525 0.84469 0.86522      NA      NA  1.42345        NA        NA  0.46254  0.44803     0.47711         NA       NA 0.89725  0.88805  0.90577       NA       NA 0.10275    0.094228   0.11195         NA       NA 0.67506 0.66125  0.68857      NA      NA 0.23588   0.22372    0.24849        NA      NA  0.17826        NA      NA  0.35979    0.31074   0.40884      NA     NA  0.30258        NA      NA   7.51499  6.06897   9.30553       NA       NA  2.0169    1.80319  2.23061         NA        NA  0.76512  0.72082  0.80942        NA       NA  0.50388   0.45491  0.55284      NA      NA  0.39028  0.34501  0.43554        NA       NA  0.49383  0.42974  0.55792       NA      NA  0.53417  0.46751  0.60082        NA       NA  0.15943         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC166  NBRHD_SQUARE 25          >5.0        >5.0       >=0.5      0.05  NBRCTS     3178 0.096602   0.086813   0.10736          NA        NA 0.13751    0.12597    0.14992          NA        NA 0.85525 0.84259 0.86706      NA      NA  1.42345        NA        NA  0.46254  0.44526     0.47991         NA       NA 0.89725  0.88621  0.90733       NA       NA 0.10275    0.09267    0.11379         NA       NA 0.67506 0.65857  0.69112      NA      NA 0.23588   0.22144    0.25095        NA      NA  0.17826        NA      NA  0.35979    0.30144   0.41814      NA     NA  0.30258        NA      NA   7.51499  5.82552   9.69442       NA       NA  2.0169    1.76225  2.27155         NA        NA  0.76512  0.71233  0.81791        NA       NA  0.50388   0.44553  0.56222      NA      NA  0.39028  0.33634  0.44421        NA       NA  0.49383  0.41746  0.57019       NA      NA  0.53417  0.45474  0.61359        NA       NA  0.15943         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP CONUS   NBRHD_SQUARE 25          >5.0        >5.0       >=0.5      0.1   NBRCTS     5017 0.065776   0.060251   0.07177          NA        NA 0.088898   0.082508   0.09573          NA        NA 0.90472 0.89769 0.91133      NA      NA  1.35152        NA        NA  0.45152  0.43999     0.46309         NA       NA 0.93663  0.93074  0.94206       NA       NA 0.063367   0.057941   0.069263        NA       NA 0.66592 0.65488  0.67678      NA      NA 0.23764   0.2279     0.24766        NA      NA  0.20022        NA      NA  0.38815    0.34171   0.43459      NA     NA  0.33364        NA      NA  12.1679   9.89316  14.96568       NA       NA  2.4988    2.29184  2.70576         NA        NA  0.84812  0.81907  0.87716        NA       NA  0.54778   0.50386  0.5917       NA      NA  0.46212  0.42063  0.50362        NA       NA  0.55253  0.49859  0.60647       NA      NA  0.59213  0.5365   0.64776        NA       NA  0.18041         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP CONUS   NBRHD_SQUARE 25          >5.0        >5.0       >=0.5      0.05  NBRCTS     5017 0.065776   0.059244   0.072973         NA        NA 0.088898   0.081334   0.097091         NA        NA 0.90472 0.89629 0.91254      NA      NA  1.35152        NA        NA  0.45152  0.43779     0.46532         NA       NA 0.93663  0.92955  0.94305       NA       NA 0.063367   0.056954   0.070448        NA       NA 0.66592 0.65275  0.67884      NA      NA 0.23764   0.22607    0.24962        NA      NA  0.20022        NA      NA  0.38815    0.3329    0.4434       NA     NA  0.33364        NA      NA  12.1679   9.50859  15.57096       NA       NA  2.4988    2.2522   2.74541         NA        NA  0.84812  0.8135   0.88273        NA       NA  0.54778   0.49544  0.60012      NA      NA  0.46212  0.41268  0.51157        NA       NA  0.55253  0.48826  0.6168        NA      NA  0.59213  0.52584  0.65842        NA       NA  0.18041         NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP LMV     NBRHD_SQUARE 25          >5.0        >5.0       >=0.5      0.1   NBRCTS      524 0.051527   0.03782    0.069841         NA        NA 0.19847    0.17139    0.22865          NA        NA 0.75    0.71765 0.77978      NA      NA  3.85185        NA        NA  0       -4.3145e-19  0.0051367       NA       NA 0.79074  0.76006  0.81844       NA       NA 0.20926    0.18156    0.23994         NA       NA 1       0.99486  1            NA      NA 0        -4.3145e-19 0.0051367      NA      NA -0.042651       NA      NA -0.20926   -0.25488  -0.16364      NA     NA -0.089103       NA      NA   0       NA        NA             NA       NA NA        NA       NA               NA        NA -1       NA       NA              NA       NA NA        NA       NA            NA      NA NA       NA       NA              NA       NA NA       NA       NA             NA      NA NA       NA       NA              NA       NA NA               NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP LMV     NBRHD_SQUARE 25          >5.0        >5.0       >=0.5      0.05  NBRCTS      524 0.051527   0.035651   0.07393          NA        NA 0.19847    0.16657    0.23476          NA        NA 0.75    0.7112  0.78517      NA      NA  3.85185        NA        NA  0        0           0.0072777       NA       NA 0.79074  0.75386  0.82339       NA       NA 0.20926    0.17661    0.24614         NA       NA 1       0.99272  1            NA      NA 0         0          0.0072777      NA      NA -0.042651       NA      NA -0.20926   -0.27165  -0.14686      NA     NA -0.089103       NA      NA   0       NA        NA             NA       NA NA        NA       NA               NA        NA -1       NA       NA              NA       NA NA        NA       NA            NA      NA NA       NA       NA              NA       NA NA       NA       NA             NA      NA NA       NA       NA              NA       NA NA               NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC165  NBRHD_SQUARE 25          >10.0       >10.0      >=0.5      0.1   NBRCTS     2071 0          0          0.0013047        NA        NA 0.00096572 0.00031963 0.002914         NA        NA 0.99903 0.99709 0.99968      NA      NA NA              NA        NA NA       NA          NA               NA       NA 0.99903  0.99709  0.99968       NA       NA 0.00096572 0.00031963 0.002914        NA       NA 1       0.9987   1            NA      NA 0         0          0.0013047      NA      NA  0              NA      NA NA         NA        NA            NA     NA  0              NA      NA  NA       NA        NA             NA       NA NA        NA       NA               NA        NA NA       NA       NA              NA       NA NA        NA       NA            NA      NA NA       NA       NA              NA       NA NA       NA       NA             NA      NA NA       NA       NA              NA       NA NA               NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC165  NBRHD_SQUARE 25          >10.0       >10.0      >=0.5      0.05  NBRCTS     2071 0          1.0822e-19 0.0018514        NA        NA 0.00096572 0.00026487 0.0035144        NA        NA 0.99903 0.99649 0.99974      NA      NA NA              NA        NA NA       NA          NA               NA       NA 0.99903  0.99649  0.99974       NA       NA 0.00096572 0.00026487 0.0035144       NA       NA 1       0.99815  1            NA      NA 0         1.0822e-19 0.0018514      NA      NA  0              NA      NA NA         NA        NA            NA     NA  0              NA      NA  NA       NA        NA             NA       NA NA        NA       NA               NA        NA NA       NA       NA              NA       NA NA        NA       NA            NA      NA NA       NA       NA              NA       NA NA       NA       NA             NA      NA NA       NA       NA              NA       NA NA               NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC166  NBRHD_SQUARE 25          >10.0       >10.0      >=0.5      0.1   NBRCTS     3178 0.03713    0.031995   0.043053         NA        NA 0.067338   0.060388   0.075024         NA        NA 0.91504 0.90655 0.92283      NA      NA  1.81356        NA        NA  0.26271  0.25008     0.27575         NA       NA 0.9402   0.9329   0.94675       NA       NA 0.059804   0.053252   0.067104        NA       NA 0.85514 0.84457  0.86511      NA      NA 0.10299   0.094457   0.1122         NA      NA  0.078668       NA      NA  0.20291    0.13552   0.27029      NA     NA  0.14586        NA      NA   5.60185  3.88414   8.07919       NA       NA  1.7231    1.3569   2.08929         NA        NA  0.69705  0.60292  0.79119        NA       NA  0.4226    0.34465  0.50054      NA      NA  0.29402  0.22313  0.36492        NA       NA  0.35633  0.25949  0.45318       NA      NA  0.38123  0.27721  0.48526        NA       NA  0.064192        NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP DTC166  NBRHD_SQUARE 25          >10.0       >10.0      >=0.5      0.05  NBRCTS     3178 0.03713    0.031096   0.044283         NA        NA 0.067338   0.059137   0.076584         NA        NA 0.91504 0.90484 0.92424      NA      NA  1.81356        NA        NA  0.26271  0.2477      0.27829         NA       NA 0.9402   0.93141  0.94792       NA       NA 0.059804   0.052079   0.068592        NA       NA 0.85514 0.84247  0.86695      NA      NA 0.10299   0.092897   0.11404        NA      NA  0.078668       NA      NA  0.20291    0.12287   0.28294      NA     NA  0.14586        NA      NA   5.60185  3.62099   8.66632       NA       NA  1.7231    1.28675  2.15944         NA        NA  0.69705  0.58489  0.80922        NA       NA  0.4226    0.32972  0.51547      NA      NA  0.29402  0.20955  0.3785         NA       NA  0.35633  0.24093  0.47173       NA      NA  0.38123  0.25728  0.50518        NA       NA  0.064192        NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP CONUS   NBRHD_SQUARE 25          >10.0       >10.0      >=0.5      0.1   NBRCTS     5017 0.021327   0.018221   0.024949         NA        NA 0.04126    0.036883   0.046131         NA        NA 0.94977 0.94445 0.9546       NA      NA  1.93458        NA        NA  0.28972  0.2793      0.30037         NA       NA 0.96415  0.95958  0.96823       NA       NA 0.035845   0.031772   0.040419        NA       NA 0.85024 0.84177  0.85834      NA      NA 0.10954   0.1025     0.117          NA      NA  0.095429       NA      NA  0.25387    0.18166   0.32609      NA     NA  0.17423        NA      NA  10.97144  7.55879  15.92483       NA       NA  2.3953    2.02271  2.76788         NA        NA  0.83294  0.77589  0.88998        NA       NA  0.5129    0.43885  0.58695      NA      NA  0.38317  0.31547  0.45087        NA       NA  0.45753  0.36601  0.54904       NA      NA  0.48429  0.38726  0.58132        NA       NA  0.076397        NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP CONUS   NBRHD_SQUARE 25          >10.0       >10.0      >=0.5      0.05  NBRCTS     5017 0.021327   0.017681   0.025707         NA        NA 0.04126    0.036098   0.047123         NA        NA 0.94977 0.94338 0.95548      NA      NA  1.93458        NA        NA  0.28972  0.27733     0.30243         NA       NA 0.96415  0.95865  0.96895       NA       NA 0.035845   0.031046   0.041355        NA       NA 0.85024 0.8401   0.85985      NA      NA 0.10954   0.1012     0.11848        NA      NA  0.095429       NA      NA  0.25387    0.16817   0.33958      NA     NA  0.17423        NA      NA  10.97144  7.03807  17.10305       NA       NA  2.3953    1.95133  2.83926         NA        NA  0.83294  0.76496  0.90091        NA       NA  0.5129    0.42466  0.60114      NA      NA  0.38317  0.3025   0.46384        NA       NA  0.45753  0.34848  0.56657       NA      NA  0.48429  0.36867  0.59991        NA       NA  0.076397        NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP LMV     NBRHD_SQUARE 25          >10.0       >10.0      >=0.5      0.1   NBRCTS      524 0         -4.3145e-19 0.0051367        NA        NA 0.019084   0.011442   0.031667         NA        NA 0.98092 0.96833 0.98856      NA      NA NA              NA        NA NA       NA          NA               NA       NA 0.98092  0.96833  0.98856       NA       NA 0.019084   0.011442   0.031667        NA       NA 1       0.99486  1            NA      NA 0        -4.3145e-19 0.0051367      NA      NA  0              NA      NA NA         NA        NA            NA     NA  0              NA      NA  NA       NA        NA             NA       NA NA        NA       NA               NA        NA NA       NA       NA              NA       NA NA        NA       NA            NA      NA NA       NA       NA              NA       NA NA       NA       NA             NA      NA NA       NA       NA              NA       NA NA               NA        NA
V12.0.0 FCST  NA   240000    20050808_000000 20050808_000000 000000   20050808_000000 20050808_000000 APCP_24  kg/m^2     A24      APCP_24 kg/m^2    A24     MC_PCP LMV     NBRHD_SQUARE 25          >10.0       >10.0      >=0.5      0.05  NBRCTS      524 0          0          0.0072777        NA        NA 0.019084   0.010398   0.034769         NA        NA 0.98092 0.96523 0.9896       NA      NA NA              NA        NA NA       NA          NA               NA       NA 0.98092  0.96523  0.9896        NA       NA 0.019084   0.010398   0.034769        NA       NA 1       0.99272  1            NA      NA 0         0          0.0072777      NA      NA  0              NA      NA NA         NA        NA            NA     NA  0              NA      NA  NA       NA        NA             NA       NA NA        NA       NA               NA        NA NA       NA       NA              NA       NA NA        NA       NA            NA      NA NA       NA       NA              NA       NA NA       NA       NA             NA      NA NA       NA       NA              NA       NA NA               NA        NA
