VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER      BASER_NCL   BASER_NCU  BASER_BCL BASER_BCU FMEAN     FMEAN_NCL  FMEAN_NCU  FMEAN_BCL FMEAN_BCU ACC     ACC_NCL ACC_NCU ACC_BCL ACC_BCU FBIAS      FBIAS_BCL FBIAS_BCU PODY       PODY_NCL   PODY_NCU    PODY_BCL PODY_BCU PODN       PODN_NCL   PODN_NCU    PODN_BCL PODN_BCU POFD       POFD_NCL   POFD_NCU    POFD_BCL POFD_BCU FAR         FAR_NCL     FAR_NCU     FAR_BCL FAR_BCU CSI         CSI_NCL     CSI_NCU     CSI_BCL CSI_BCU GSS         GSS_BCL GSS_BCU HK         HK_NCL      HK_NCU     HK_BCL HK_BCU HSS         HSS_BCL HSS_BCU ODDS        ODDS_NCL   ODDS_NCU   ODDS_BCL ODDS_BCU LODDS    LODDS_NCL LODDS_NCU LODDS_BCL LODDS_BCU ORSS     ORSS_NCL  ORSS_NCU ORSS_BCL ORSS_BCU EDS       EDS_NCL   EDS_NCU   EDS_BCL EDS_BCU SEDS        SEDS_NCL    SEDS_NCU   SEDS_BCL SEDS_BCU EDI       EDI_NCL     EDI_NCU   EDI_BCL EDI_BCU SEDI      SEDI_NCL    SEDI_NCU  SEDI_BCL SEDI_BCU BAGSS       BAGSS_BCL BAGSS_BCU HSS_EC  HSS_EC_BCL HSS_EC_BCU EC_VALUE
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  UW_MEAN_SQUARE 9           <260        <260       NA         0.1   CTS       45545 0.00017565  9.8976e-05 0.0003117         NA        NA 0.04534    0.043763  0.04697           NA        NA 0.95448 0.95285 0.95606      NA      NA 258.125           NA        NA  0          0          5.94e-05         NA       NA  0.95465    0.95302    0.95623          NA       NA  0.045348   0.043771   0.046979         NA       NA  1           0.99994     1               NA      NA  0           0           5.94e-05        NA      NA -0.000175        NA      NA -0.045348  -0.17171     0.081014      NA     NA -0.00035007      NA      NA    0         NA          NA             NA       NA NA       NA         NA              NA        NA -1       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 0.90897         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  UW_MEAN_SQUARE 9           <260        <260       NA         0.05  CTS       45545 0.00017565  8.9009e-05 0.0003466         NA        NA 0.04534    0.043467  0.047289          NA        NA 0.95448 0.95253 0.95636      NA      NA 258.125           NA        NA  0          0          8.4337e-05       NA       NA  0.95465    0.9527     0.95653          NA       NA  0.045348   0.043475   0.047297         NA       NA  1           0.99992     1               NA      NA  0           0           8.4337e-05      NA      NA -0.000175        NA      NA -0.045348  -0.20755     0.11686       NA     NA -0.00035007      NA      NA    0         NA          NA             NA       NA NA       NA         NA              NA        NA -1       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 0.90897         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  UW_MEAN_SQUARE 9           >=260       >=260      NA         0.1   CTS       45545 0.99982     0.99969    0.9999            NA        NA 0.95466    0.95303   0.95624           NA        NA 0.95448 0.95285 0.95606      NA      NA   0.95483         NA        NA  0.95465    0.95302    0.95623          NA       NA  0          0          5.94e-05         NA       NA  1          0.99994    1                NA       NA  0.00018399  0.00010501  0.00032235      NA      NA  0.95448     0.95285     0.95606         NA      NA -0.000175        NA      NA -0.045348  -0.20074     0.11004       NA     NA -0.00035007      NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA -1       NA        NA             NA       NA -0.99246  -0.99273  -0.99219       NA      NA -0.00017911 -0.036236    0.035878        NA       NA -1         -2.52414    0.52414       NA      NA NA        NA          NA              NA       NA -0.42851           NA        NA 0.90897         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  UW_MEAN_SQUARE 9           >=260       >=260      NA         0.05  CTS       45545 0.99982     0.99965    0.99991           NA        NA 0.95466    0.95271   0.95653           NA        NA 0.95448 0.95253 0.95636      NA      NA   0.95483         NA        NA  0.95465    0.9527     0.95653          NA       NA  0          0          8.4337e-05       NA       NA  1          0.99992    1                NA       NA  0.00018399  9.4649e-05  0.00035764      NA      NA  0.95448     0.95253     0.95636         NA      NA -0.000175        NA      NA -0.045348  -0.23456     0.14387       NA     NA -0.00035007      NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA -1       NA        NA             NA       NA -0.99246  -0.99278  -0.99213       NA      NA -0.00017911 -0.043143    0.042785        NA       NA -1         -2.81613    0.81613       NA      NA NA        NA          NA              NA       NA -0.42851           NA        NA 0.90897         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  UW_MEAN_SQUARE 9           <260        <260       NA         0.1   CTS       61807 0          -3.388e-21  4.3772e-05        NA        NA 0         -3.388e-21 4.3772e-05        NA        NA 1       0.99996 1            NA      NA  NA               NA        NA NA         NA         NA                NA       NA  1          0.99996    1                NA       NA  0         -3.388e-21  4.3772e-05       NA       NA NA          NA          NA               NA      NA NA          NA          NA               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  UW_MEAN_SQUARE 9           <260        <260       NA         0.05  CTS       61807 0           0          6.2149e-05        NA        NA 0          0         6.2149e-05        NA        NA 1       0.99994 1            NA      NA  NA               NA        NA NA         NA         NA                NA       NA  1          0.99994    1                NA       NA  0          0          6.2149e-05       NA       NA NA          NA          NA               NA      NA NA          NA          NA               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  UW_MEAN_SQUARE 9           >=260       >=260      NA         0.1   CTS       61807 1           0.99996    1                 NA        NA 1          0.99996   1                 NA        NA 1       0.99996 1            NA      NA   1               NA        NA  1          0.99996    1                NA       NA NA         NA         NA                NA       NA NA         NA         NA                NA       NA  0          -3.388e-21   4.3772e-05      NA      NA  1           0.99996     1               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  UW_MEAN_SQUARE 9           >=260       >=260      NA         0.05  CTS       61807 1           0.99994    1                 NA        NA 1          0.99994   1                 NA        NA 1       0.99994 1            NA      NA   1               NA        NA  1          0.99994    1                NA       NA NA         NA         NA                NA       NA NA         NA         NA                NA       NA  0           0           6.2149e-05      NA      NA  1           0.99994     1               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  MIN_SQUARE     9           <260        <260       NA         0.1   CTS       45545 0.00017565  9.8976e-05 0.0003117         NA        NA 0.06813    0.066214  0.070098          NA        NA 0.93178 0.92981 0.9337       NA      NA 387.875           NA        NA  0.25       0.24668    0.25335          NA       NA  0.9319     0.92993    0.93382          NA       NA  0.068098   0.066182   0.070066         NA       NA  0.99936     0.99913     0.99952         NA      NA  0.00064329  0.0004753   0.00087061      NA      NA  0.00046806      NA      NA  0.1819    -0.044789    0.40859       NA     NA  0.00093569      NA      NA    4.56154    1.19041    17.47945       NA       NA  1.51766  0.17429    2.86103        NA        NA  0.64039  0.24416   1.03662       NA       NA  0.72366   0.55062   0.8967        NA      NA  0.12957     0.016172    0.24297         NA       NA  0.31929   -0.063077   0.70166       NA      NA  0.34249  -0.06974     0.75471        NA       NA  0.00028297        NA        NA 0.86356         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  MIN_SQUARE     9           <260        <260       NA         0.05  CTS       45545 0.00017565  8.9009e-05 0.0003466         NA        NA 0.06813    0.065853  0.070481          NA        NA 0.93178 0.92943 0.93406      NA      NA 387.875           NA        NA  0.25       0.24604    0.254            NA       NA  0.9319     0.92955    0.93418          NA       NA  0.068098   0.065821   0.070449         NA       NA  0.99936     0.99908     0.99955         NA      NA  0.00064329  0.00044878  0.00092203      NA      NA  0.00046806      NA      NA  0.1819    -0.077752    0.44155       NA     NA  0.00093569      NA      NA    4.56154    0.9203     22.60971       NA       NA  1.51766 -0.083059   3.11838        NA        NA  0.64039  0.16825   1.11252       NA       NA  0.72366   0.51747   0.92985       NA      NA  0.12957    -0.0055522   0.2647          NA       NA  0.31929   -0.13633    0.77491       NA      NA  0.34249  -0.14871     0.83368        NA       NA  0.00028297        NA        NA 0.86356         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  MIN_SQUARE     9           >=260       >=260      NA         0.1   CTS       45545 0.99982     0.99969    0.9999            NA        NA 0.93187    0.9299    0.93379           NA        NA 0.93178 0.92981 0.9337       NA      NA   0.93203         NA        NA  0.9319     0.92993    0.93382          NA       NA  0.25       0.24668    0.25335          NA       NA  0.75       0.74665    0.75332          NA       NA  0.00014137  7.474e-05   0.00026738      NA      NA  0.93178     0.92981     0.9337          NA      NA  0.00046806      NA      NA  0.1819     0.014701    0.3491        NA     NA  0.00093569      NA      NA    4.56154    1.19041    17.47945       NA       NA  1.51766  0.17429    2.86103        NA        NA  0.64039  0.24416   1.03662       NA       NA -0.99503  -0.99518  -0.99488       NA      NA  0.00048493 -0.029       0.02997         NA       NA  0.60622    0.56553    0.64691       NA      NA  0.34249   0.30748     0.37749        NA       NA -0.37397           NA        NA 0.86356         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  MIN_SQUARE     9           >=260       >=260      NA         0.05  CTS       45545 0.99982     0.99965    0.99991           NA        NA 0.93187    0.92952   0.93415           NA        NA 0.93178 0.92943 0.93406      NA      NA   0.93203         NA        NA  0.9319     0.92955    0.93418          NA       NA  0.25       0.24604    0.254            NA       NA  0.75       0.746      0.75396          NA       NA  0.00014137  6.6487e-05  0.00030057      NA      NA  0.93178     0.92943     0.93406         NA      NA  0.00046806      NA      NA  0.1819    -0.018658    0.38246       NA     NA  0.00093569      NA      NA    4.56154    0.9203     22.60971       NA       NA  1.51766 -0.083059   3.11838        NA        NA  0.64039  0.16825   1.11252       NA       NA -0.99503  -0.99521  -0.99486       NA      NA  0.00048493 -0.034648    0.035618        NA       NA  0.60622    0.55774    0.6547        NA      NA  0.34249   0.30077     0.3842         NA       NA -0.37397           NA        NA 0.86356         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  MIN_SQUARE     9           <260        <260       NA         0.1   CTS       61807 0          -3.388e-21  4.3772e-05        NA        NA 0         -3.388e-21 4.3772e-05        NA        NA 1       0.99996 1            NA      NA  NA               NA        NA NA         NA         NA                NA       NA  1          0.99996    1                NA       NA  0         -3.388e-21  4.3772e-05       NA       NA NA          NA          NA               NA      NA NA          NA          NA               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  MIN_SQUARE     9           <260        <260       NA         0.05  CTS       61807 0           0          6.2149e-05        NA        NA 0          0         6.2149e-05        NA        NA 1       0.99994 1            NA      NA  NA               NA        NA NA         NA         NA                NA       NA  1          0.99994    1                NA       NA  0          0          6.2149e-05       NA       NA NA          NA          NA               NA      NA NA          NA          NA               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  MIN_SQUARE     9           >=260       >=260      NA         0.1   CTS       61807 1           0.99996    1                 NA        NA 1          0.99996   1                 NA        NA 1       0.99996 1            NA      NA   1               NA        NA  1          0.99996    1                NA       NA NA         NA         NA                NA       NA NA         NA         NA                NA       NA  0          -3.388e-21   4.3772e-05      NA      NA  1           0.99996     1               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  MIN_SQUARE     9           >=260       >=260      NA         0.05  CTS       61807 1           0.99994    1                 NA        NA 1          0.99994   1                 NA        NA 1       0.99994 1            NA      NA   1               NA        NA  1          0.99994    1                NA       NA NA         NA         NA                NA       NA NA         NA         NA                NA       NA  0           0           6.2149e-05      NA      NA  1           0.99994     1               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  MAX_SQUARE     9           <260        <260       NA         0.1   CTS       45545 0.00017565  9.8976e-05 0.0003117         NA        NA 0.029685   0.028405  0.031021          NA        NA 0.97014 0.9688  0.97142      NA      NA 169               NA        NA  0          0          5.94e-05         NA       NA  0.97031    0.96897    0.97159          NA       NA  0.02969    0.02841    0.031027         NA       NA  1           0.99994     1               NA      NA  0           0           5.94e-05        NA      NA -0.00017465      NA      NA -0.02969   -0.15605     0.096672      NA     NA -0.00034936      NA      NA    0         NA          NA             NA       NA NA       NA         NA              NA        NA -1       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 0.94028         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  MAX_SQUARE     9           <260        <260       NA         0.05  CTS       45545 0.00017565  8.9009e-05 0.0003466         NA        NA 0.029685   0.028165  0.031284          NA        NA 0.97014 0.96854 0.97166      NA      NA 169               NA        NA  0          0          8.4337e-05       NA       NA  0.97031    0.96871    0.97183          NA       NA  0.02969    0.028171   0.031289         NA       NA  1           0.99992     1               NA      NA  0           0           8.4337e-05      NA      NA -0.00017465      NA      NA -0.02969   -0.19189     0.13251       NA     NA -0.00034936      NA      NA    0         NA          NA             NA       NA NA       NA         NA              NA        NA -1       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 0.94028         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  MAX_SQUARE     9           >=260       >=260      NA         0.1   CTS       45545 0.99982     0.99969    0.9999            NA        NA 0.97032    0.96898   0.9716            NA        NA 0.97014 0.9688  0.97142      NA      NA   0.97049         NA        NA  0.97031    0.96897    0.97159          NA       NA  0          0          5.94e-05         NA       NA  1          0.99994    1                NA       NA  0.00018102  0.00010286  0.00031857      NA      NA  0.97014     0.9688      0.97142         NA      NA -0.00017465      NA      NA -0.02969   -0.17601     0.11663       NA     NA -0.00034936      NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA -1       NA        NA             NA       NA -0.98841  -0.98893  -0.9879        NA      NA -0.00017729 -0.044646    0.044291        NA       NA -1         -3.92404    1.92404       NA      NA NA        NA          NA              NA       NA -0.38098           NA        NA 0.94028         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC165  MAX_SQUARE     9           >=260       >=260      NA         0.05  CTS       45545 0.99982     0.99965    0.99991           NA        NA 0.97032    0.96872   0.97183           NA        NA 0.97014 0.96854 0.97166      NA      NA   0.97049         NA        NA  0.97031    0.96871    0.97183          NA       NA  0          0          8.4337e-05       NA       NA  1          0.99992    1                NA       NA  0.00018102  9.2636e-05  0.00035372      NA      NA  0.97014     0.96854     0.97166         NA      NA -0.00017465      NA      NA -0.02969   -0.21032     0.15094       NA     NA -0.00034936      NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA -1       NA        NA             NA       NA -0.98841  -0.98903  -0.9878        NA      NA -0.00017729 -0.053165    0.05281         NA       NA -1         -4.48421    2.48421       NA      NA NA        NA          NA              NA       NA -0.38098           NA        NA 0.94028         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  MAX_SQUARE     9           <260        <260       NA         0.1   CTS       61807 0          -3.388e-21  4.3772e-05        NA        NA 0         -3.388e-21 4.3772e-05        NA        NA 1       0.99996 1            NA      NA  NA               NA        NA NA         NA         NA                NA       NA  1          0.99996    1                NA       NA  0         -3.388e-21  4.3772e-05       NA       NA NA          NA          NA               NA      NA NA          NA          NA               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  MAX_SQUARE     9           <260        <260       NA         0.05  CTS       61807 0           0          6.2149e-05        NA        NA 0          0         6.2149e-05        NA        NA 1       0.99994 1            NA      NA  NA               NA        NA NA         NA         NA                NA       NA  1          0.99994    1                NA       NA  0          0          6.2149e-05       NA       NA NA          NA          NA               NA      NA NA          NA          NA               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  MAX_SQUARE     9           >=260       >=260      NA         0.1   CTS       61807 1           0.99996    1                 NA        NA 1          0.99996   1                 NA        NA 1       0.99996 1            NA      NA   1               NA        NA  1          0.99996    1                NA       NA NA         NA         NA                NA       NA NA         NA         NA                NA       NA  0          -3.388e-21   4.3772e-05      NA      NA  1           0.99996     1               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 DPT      K          Z2       DPT     K         Z2      ANALYS DTC166  MAX_SQUARE     9           >=260       >=260      NA         0.05  CTS       61807 1           0.99994    1                 NA        NA 1          0.99994   1                 NA        NA 1       0.99994 1            NA      NA   1               NA        NA  1          0.99994    1                NA       NA NA         NA         NA                NA       NA NA         NA         NA                NA       NA  0           0           6.2149e-05      NA      NA  1           0.99994     1               NA      NA NA               NA      NA NA         NA          NA             NA     NA NA               NA      NA   NA         NA          NA             NA       NA NA       NA         NA              NA        NA NA       NA        NA             NA       NA NA        NA        NA             NA      NA NA          NA          NA               NA       NA NA         NA         NA             NA      NA NA        NA          NA              NA       NA NA                 NA        NA 1               NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NEAREST        1           <5          <5         NA         0.1   CTS       45845 0.85093     0.84818    0.85365           NA        NA 0.99012    0.98933   0.99085           NA        NA 0.84576 0.84297 0.84852      NA      NA   1.16357         NA        NA  0.99116    0.99041    0.99185          NA       NA  0.015803   0.014873   0.01679          NA       NA  0.9842     0.98321    0.98513          NA       NA  0.14818     0.14547     0.15093         NA      NA  0.8454      0.8426      0.84816         NA      NA  0.0056911       NA      NA  0.0069597  0.004931    0.0089884     NA     NA  0.011318        NA      NA    1.7996     1.49916     2.16026       NA       NA  0.58757  0.4049     0.77023        NA        NA  0.28561  0.20173   0.36949       NA       NA  0.89568   0.88693   0.90444       NA      NA  0.0061493   0.0015019   0.010797        NA       NA  0.28399   -2.30083    2.86881       NA      NA  0.066016 -0.6102      0.74223        NA       NA  0.25524           NA        NA 0.69153         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NEAREST        1           <5          <5         NA         0.05  CTS       45845 0.85093     0.84764    0.85416           NA        NA 0.99012    0.98917   0.99098           NA        NA 0.84576 0.84243 0.84904      NA      NA   1.16357         NA        NA  0.99116    0.99026    0.99197          NA       NA  0.015803   0.014702   0.016986         NA       NA  0.9842     0.98301    0.9853           NA       NA  0.14818     0.14495     0.15146         NA      NA  0.8454      0.84206     0.84868         NA      NA  0.0056911       NA      NA  0.0069597  0.0045377   0.0093816     NA     NA  0.011318        NA      NA    1.7996     1.44761     2.2372        NA       NA  0.58757  0.36991    0.80522        NA        NA  0.28561  0.18566   0.38556       NA       NA  0.89568   0.88525   0.90612       NA      NA  0.0061493   0.00061159  0.011687        NA       NA  0.28399   -2.79601    3.36399       NA      NA  0.066016 -0.73975     0.87178        NA       NA  0.25524           NA        NA 0.69153         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NEAREST        1           >=5         >=5        NA         0.1   CTS       45845 0.14907     0.14635    0.15182           NA        NA 0.0098811  0.0091497 0.01067           NA        NA 0.84576 0.84297 0.84852      NA      NA   0.066286        NA        NA  0.015803   0.014873   0.01679          NA       NA  0.99116    0.99041    0.99185          NA       NA  0.0088437  0.0081528  0.0095924        NA       NA  0.76159     0.7583      0.76485         NA      NA  0.015044    0.014137    0.016008        NA      NA  0.0056911       NA      NA  0.0069597  0.0042631   0.0096563     NA     NA  0.011318        NA      NA    1.7996     1.49916     2.16026       NA       NA  0.58757  0.4049     0.77023        NA        NA  0.28561  0.20173   0.36949       NA       NA -0.37088  -0.38721  -0.35456       NA      NA  0.077608    0.049644    0.10557         NA       NA  0.065406   0.046293   0.08452       NA      NA  0.066016  0.046677    0.085354       NA       NA  0.042556          NA        NA 0.69153         NA         NA      0.5
V12.0.0 FCST  NA   120000    20120409_120000 20120409_120000 010000   20120517_120000 20120517_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NEAREST        1           >=5         >=5        NA         0.05  CTS       45845 0.14907     0.14584    0.15236           NA        NA 0.0098811  0.0090159 0.010828          NA        NA 0.84576 0.84243 0.84904      NA      NA   0.066286        NA        NA  0.015803   0.014702   0.016986         NA       NA  0.99116    0.99026    0.99197          NA       NA  0.0088437  0.0080268  0.0097428        NA       NA  0.76159     0.75767     0.76547         NA      NA  0.015044    0.01397     0.016199        NA      NA  0.0056911       NA      NA  0.0069597  0.0037432   0.010176      NA     NA  0.011318        NA      NA    1.7996     1.44761     2.2372        NA       NA  0.58757  0.36991    0.80522        NA        NA  0.28561  0.18566   0.38556       NA       NA -0.37088  -0.39034  -0.35143       NA      NA  0.077608    0.044287    0.11093         NA       NA  0.065406   0.042631   0.088182      NA      NA  0.066016  0.042973    0.089059       NA       NA  0.042556          NA        NA 0.69153         NA         NA      0.5
